event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features
77pjczwna4mskc85eg,ccf 2025  china shanghai international consumer goods fair  modern lifestyle expo spring,sourced from predicthqcom  ccf china consumer goods fair is the largest onestop purchasing platform for all categories of consumer goods it also leads and demonstrates the market trends in the general merchandise retail industry,expos,Asia/Shanghai,121.564912,31.208904,Shanghai,"121.564912,31.208904",CN,120000.0,92,93.0,15306350.0,"Shanghai New International Expo Center,CCF Shanghai International Consumer Goods Fair & Modern Lifestyle Expo",Shanghai,1,84,ccf 2025  china shanghai international consumer goods fair  modern lifestyle expo spring sourced from predicthqcom  ccf china consumer goods fair is the largest onestop purchasing platform for all categories of consumer goods it also leads and demonstrates the market trends in the general merchandise retail industry expos Shanghai
7femtdjcpq6sgpuvd4,indian premier league 2025 ipl  punjab kings vs gujarat titans,sourced from predicthqcom,sports,Asia/Kolkata,72.5975112,23.0917101,Gujarat,"72.5975112,23.0917101",IN,132000.0,92,100.0,3161998.0,Narendra Modi Stadium,Ahmedabad,3,2,indian premier league 2025 ipl  punjab kings vs gujarat titans sourced from predicthqcom sports Ahmedabad
7nxampxncsm9piqnog,formula 1 2025  chinese grand prix 2025  race,sourced from predicthqcom,sports,Asia/Shanghai,121.221638,31.33949900000001,Shang Hai Shi,"121.221638,31.33949900000001",CN,130000.0,92,100.0,7476879.0,"Gabriel Bortoleto,Carlos Sainz Jr.,Lance Stroll,Lando Norris,Alexander Albon,Lewis Hamilton,Esteban Ocon,Oliver Bearman,Yuki Tsunoda,Liam Lawson,Andrea Kimi Antonelli,Isack Hadjar,Oscar Piastri,Max Verstappen,Pierre Gasly,Fernando Alonso,Nico Hulkenberg,Charles Leclerc,George Russell,Jack Doohan,Shanghai International Circuit",Shanghai,3,84,formula 1 2025  chinese grand prix 2025  race sourced from predicthqcom sports Shanghai
7zenygvjbk8fb7bdma,beijing international natural gas technology  equipment exhibition,sourced from predicthqcom,expos,Asia/Shanghai,116.549281,40.071208,Bei Jing Shi,"116.549281,40.071208",CN,123000.0,92,100.0,19339492.0,"China International Exhibition Center Shunyi,Beijing International Natural Gas Technology & Equipment Exhibition",Beijing,1,9,beijing international natural gas technology  equipment exhibition sourced from predicthqcom expos Beijing
7ch4swqqprrr2c6i7b,shanghai hospitality design  supplies expo,sourced from predicthqcom,expos,Asia/Shanghai,121.564912,31.208904,Shanghai,"121.564912,31.208904",CN,121400.0,92,93.0,12958319.0,"Shanghai New International Expo Center,Shanghai Hospitality Design & Supplies Expo",Shanghai,1,84,shanghai hospitality design  supplies expo sourced from predicthqcom expos Shanghai
7iptfsmr7ypvw3xjex,home furnishing expo shenzhen,sourced from predicthqcom,expos,Asia/Shanghai,114.05701299999998,22.532866,Guangdong Sheng,"114.05701299999998,22.532866",CN,120000.0,92,87.0,17563467.0,"Shenzhen Convention & Exhibition Center,Home Furnishing Expo Shenzhen",Guangzhou,1,37,home furnishing expo shenzhen sourced from predicthqcom expos Guangzhou
7msjffyzwtnlvpscgu,motogp 2025  grand prix of the americas  practice 1,sourced from predicthqcom,sports,America/Chicago,-97.63585109999997,30.1345808,Texas,"-97.63585109999997,30.1345808",US,120000.0,92,100.0,11134829.0,"Francesco Bagnaia,Pedro Acosta,Ai Ogura,Augusto Fernandez,Marc Marquez,Jack Miller,Maverick Vinales,Marco Bezzecchi,Fabio Quartararo,Luca Marini,Brad Binder,Enea Bastianini,Somkiat Chantra,Fermin Aldeguer,Franco Morbidelli,Lorenzo Savadori,Joan Mir,Johann Zarco,Alex Marquez,Alex Rins,Fabio Di Giannantonio,Raul Fernandez,Circuit of the Americas",Houston,3,41,motogp 2025  grand prix of the americas  practice 1 sourced from predicthqcom sports Houston
7shjj7yxjco3v55shn,sydney comedy festival,sourced from predicthqcom  the sydney comedy festival is sydneys biggest annual comedy event every april and may over 250 of the best comedians from australia and beyond take to stages across sydney for a massive month of comedy followed by a national showcase tour from may to december,festivals,Australia/Sydney,151.2092955,-33.8688197,New South Wales,"151.2092955,-33.8688197",AU,120000.0,92,100.0,9985171.0,Sydney Comedy Festival,Sydney,2,86,sydney comedy festival sourced from predicthqcom  the sydney comedy festival is sydneys biggest annual comedy event every april and may over 250 of the best comedians from australia and beyond take to stages across sydney for a massive month of comedy followed by a national showcase tour from may to december festivals Sydney
7vt7c3pl4wccok7agf,the devon horse show  country fair,sourced from predicthqcom  the devon horse show and country fair is the oldest and largest outdoor multibreed horse show in the united states and so much more the fairgrounds are filled with boutique shopping unique food an art gallery and an expansive midway featuring a ferris wheel carousel and games for children of all ages,expos,America/New_York,-75.4202228,40.0457889,Pennsylvania,"-75.4202228,40.0457889",US,125000.0,92,100.0,23417639.0,The Devon Horse Show & Country Fair,Philadelphia,1,71,the devon horse show  country fair sourced from predicthqcom  the devon horse show and country fair is the oldest and largest outdoor multibreed horse show in the united states and so much more the fairgrounds are filled with boutique shopping unique food an art gallery and an expansive midway featuring a ferris wheel carousel and games for children of all ages expos Philadelphia
7zjdnrjnqbi7mvpl9w,bafici,sourced from predicthqcom  the buenos aires international festival of independent film is a 11day movie festival showing some of the worlds best independent cinema in theaters across the city,festivals,America/Argentina/Buenos_Aires,-58.3815591,-34.6036844,Ciudad Autónoma de Buenos Aires,"-58.3815591,-34.6036844",AR,120000.0,92,95.0,5596673.0,BAFICI,Buenos Aires,2,19,bafici sourced from predicthqcom  the buenos aires international festival of independent film is a 11day movie festival showing some of the worlds best independent cinema in theaters across the city festivals Buenos Aires
82bym6rfkpufpzu9ww,expo lighting,sourced from predicthqcom,expos,Asia/Shanghai,121.564912,31.208904,Shanghai,"121.564912,31.208904",CN,120000.0,92,93.0,12808882.0,"Shanghai New International Expo Center,Expo Lighting",Shanghai,1,84,expo lighting sourced from predicthqcom expos Shanghai
83pc9ebif6memcfvyh,moto3 2025  grand prix of the americas 2025  race,sourced from predicthqcom,sports,America/Chicago,-97.63585109999997,30.1345808,Texas,"-97.63585109999997,30.1345808",US,120000.0,92,100.0,11134829.0,"Scott Ogden,Riccardo Rossi,Adrian Fernandez,Adrian Cruces,Cormac Buchanan,Guido Pini,Ruche Moodley,Eddie O Shea,Jakob Rosenthaler,Angel Piqueras,David Munoz,Jacob Roulstone,Luca Lunetta,Matteo Bertelle,Joel Kelso,Alvaro Carpe,David Almansa,Stefano Nepa,Nicola Fabio Carraro,Valentin Perrone,Tatchakorn Buasri,Maximo Quiles,Jose Antonio Rueda,Ryusei Yamanaka,Taiyo Furusato,Dennis Foggia,Circuit of the Americas",Houston,3,41,moto3 2025  grand prix of the americas 2025  race sourced from predicthqcom sports Houston
8tf8syz4xatyshshcx,formula 1 2025  chinese grand prix 2025  qualification,sourced from predicthqcom,sports,Asia/Shanghai,121.221638,31.33949900000001,Shang Hai Shi,"121.221638,31.33949900000001",CN,130000.0,92,100.0,7476879.0,"Gabriel Bortoleto,Carlos Sainz Jr.,Lance Stroll,Lando Norris,Esteban Ocon,Alexander Albon,Lewis Hamilton,Oliver Bearman,Yuki Tsunoda,Liam Lawson,Andrea Kimi Antonelli,Isack Hadjar,Oscar Piastri,Fernando Alonso,Nico Hulkenberg,Charles Leclerc,George Russell,Jack Doohan,Max Verstappen,Pierre Gasly,Shanghai International Circuit",Shanghai,3,84,formula 1 2025  chinese grand prix 2025  qualification sourced from predicthqcom sports Shanghai
9tchhwjdbvxksrvqan,hanover trade fair,sourced from predicthqcom  the hannover messe hanover fair is the worlds leading industrial technology trade show held annually in hannover germany established in 1947 it has evolved into a premier global platform for showcasing innovations across the entire industrial value chainfrom automation and energy systems to digital ecosystems and advanced manufacturing technologies,expos,Europe/Berlin,9.804915,52.322948,Lower Saxony,"9.804915,52.322948",DE,127000.0,92,100.0,16772576.0,Hannover Messe,Hanover,1,39,hanover trade fair sourced from predicthqcom  the hannover messe hanover fair is the worlds leading industrial technology trade show held annually in hannover germany established in 1947 it has evolved into a premier global platform for showcasing innovations across the entire industrial value chainfrom automation and energy systems to digital ecosystems and advanced manufacturing technologies expos Hanover
9znqfyvmqrzzfgxrhq,main street festival,sourced from predicthqcom,festivals,America/Chicago,"[[-86.8727637, 35.9254189], [-86.8704999, 35.922378], [-86.8651677, 35.9249411], [-86.8673778, 35.9280166], [-86.8727637, 35.9254189]]",0,Tennessee,"-86.86895336322951,35.925191883268965",US,120000.0,92,100.0,8340829.0,,Nashville,2,63,main street festival sourced from predicthqcom festivals Nashville
a442zi7o5cuneqb9bf,hong kong rugby sevens,"sourced from predicthqcom  what is the hong kong sevens to rugby fans its worldclass action to the costumed stands its the citys favourite festival to us its a celebration of the sport we love and the place we call home

the cathayhsbc hong kong sevens is a magnet for global rugby talent and thousands of fans ready for action this year were keeping the best traditions and their magic alive while raising the bar same but different

cheer with the crowd as top teams from across the world battle it out on the hsbc svns circuit don your wildest costume and belt out the biggest bangers  well catch you pitchside",sports,Asia/Hong_Kong,114.2006443,22.3358064,Kowloon,"114.2006443,22.3358064",HK,120000.0,92,85.0,58279686.0,"Kai Tak Sports Park,World Rugby Sevens Series",Hong Kong,3,40,"hong kong rugby sevens sourced from predicthqcom  what is the hong kong sevens to rugby fans its worldclass action to the costumed stands its the citys favourite festival to us its a celebration of the sport we love and the place we call home

the cathayhsbc hong kong sevens is a magnet for global rugby talent and thousands of fans ready for action this year were keeping the best traditions and their magic alive while raising the bar same but different

cheer with the crowd as top teams from across the world battle it out on the hsbc svns circuit don your wildest costume and belt out the biggest bangers  well catch you pitchside sports Hong Kong"
a8v9jxqborirzskjt7,fibo global fitness 2025,sourced from predicthqcom  fibo is the worlds leading trade show for fitness wellness and health held in cologne,expos,Europe/Berlin,6.9804047,50.9466048,Nordrhein-Westfalen,"6.9804047,50.9466048",DE,129668.0,92,100.0,18981667.0,FIBO Global Fitness,Berlin,1,12,fibo global fitness 2025 sourced from predicthqcom  fibo is the worlds leading trade show for fitness wellness and health held in cologne expos Berlin
ab2zsbvp29y7pf3tfa,digital marketing expo spring,sourced from predicthqcom,expos,Asia/Tokyo,139.7942416,35.62982,Tōkyō-to,"139.7942416,35.62982",JP,130000.0,92,100.0,17793904.0,"Tokyo Big Sight,Digital Marketing Expo Spring",Tokyo,1,91,digital marketing expo spring sourced from predicthqcom expos Tokyo
aglpshsuvdnjylef27,hotel plus,sourced from predicthqcom  hotel  shop plus is the unique trade platform catering to developers investors hoteliers operators and designers in hospitality and commercial space market in china and across asia the annual mega event gathers leading suppliers from construction and operation sector under one roof to present their latest products services and innovative developments for hotels restaurants shopping malls and all commercial facilities,expos,Asia/Shanghai,121.564912,31.208904,Shanghai,"121.564912,31.208904",CN,124505.0,92,93.0,13773800.0,"Shanghai New International Expo Center,Hotel Plus",Shanghai,1,84,hotel plus sourced from predicthqcom  hotel  shop plus is the unique trade platform catering to developers investors hoteliers operators and designers in hospitality and commercial space market in china and across asia the annual mega event gathers leading suppliers from construction and operation sector under one roof to present their latest products services and innovative developments for hotels restaurants shopping malls and all commercial facilities expos Shanghai
alr2vczke7qmc8wekj,china clean expo shanghai,sourced from predicthqcom,expos,Asia/Shanghai,121.564912,31.208904,Shanghai,"121.564912,31.208904",CN,121410.0,92,93.0,13431292.0,"Shanghai New International Expo Center,China Clean Expo Shanghai",Shanghai,1,84,china clean expo shanghai sourced from predicthqcom expos Shanghai
ayjxcjhk9xps4krwse,zhengzhou international beauty expo,sourced from predicthqcom  the zhengzhou international beauty expo is an illustrious event that gathers beauty enthusiasts industry professionals and leading brands under one roof showcasing the latest trends technologies and products this expo serves as a prominent platform for networking business opportunities and discovering the cuttingedge advancements in the world of beauty,expos,Asia/Shanghai,113.728787,34.769851,Henan Sheng,"113.728787,34.769851",CN,120000.0,92,100.0,12492894.0,"Zhengzhou International Convention Centre,Zhengzhou International Beauty Expo",Shanghai,1,84,zhengzhou international beauty expo sourced from predicthqcom  the zhengzhou international beauty expo is an illustrious event that gathers beauty enthusiasts industry professionals and leading brands under one roof showcasing the latest trends technologies and products this expo serves as a prominent platform for networking business opportunities and discovering the cuttingedge advancements in the world of beauty expos Shanghai
akbdmpsxdw3gynhabd,moto2 2025  grand prix of the americas 2025  practice 2,sourced from predicthqcom,sports,America/Chicago,-97.63585109999997,30.1345808,Texas,"-97.63585109999997,30.1345808",US,120000.0,92,100.0,11134829.0,"Darryn Binder,Joe Roberts,Albert Arenas,Marcos Ramirez,Alex Escrig,Jorge Navarro,Ayumu Sasaki,Celestino Vietti,Tony Arbolino,Ivan Ortola,Izan Guevara,Diogo Moreira,Alonso Lopez,Jake Dixon,Mario Suryo Aji,Aron Canet,Manuel Gonzalez,Zonta van Den Goorbergh,Barry Baltus,Yuki Kunii,Filip Salac,Adrian Huertas,Senna Agius,David Alonso,Collin Veijer,Deniz Oncu,Daniel Holgado,Oscar Gutierrez,Circuit of the Americas",Houston,3,41,moto2 2025  grand prix of the americas 2025  practice 2 sourced from predicthqcom sports Houston
apj52z5yxwkbaqyctk,indian premier league 2025 ipl  gujarat titans vs chennai super kings,sourced from predicthqcom,sports,Asia/Kolkata,72.5975112,23.0917101,Gujarat,"72.5975112,23.0917101",IN,132000.0,92,100.0,3161998.0,Narendra Modi Stadium,Ahmedabad,3,2,indian premier league 2025 ipl  gujarat titans vs chennai super kings sourced from predicthqcom sports Ahmedabad
bcfesbxevs7jswmbrw,motorcycle grand prix of the americas,sourced from predicthqcom  the grand prix of the americas known as the red bull grand prix of the americas for sponsorship reasons is a grand prix motorcycle race and the third motogp round in the united states,sports,America/Chicago,-97.63585109999997,30.1345808,Texas,"-97.63585109999997,30.1345808",US,130000.0,92,100.0,71939765.0,"Circuit of the Americas,Motorcycle Grand Prix of The Americas",Houston,3,41,motorcycle grand prix of the americas sourced from predicthqcom  the grand prix of the americas known as the red bull grand prix of the americas for sponsorship reasons is a grand prix motorcycle race and the third motogp round in the united states sports Houston
blmb2vda6v3zwz8jm2,semana de la educacion,"sourced from predicthqcom  semana de la educacion education week is the meeting point that brings together students families teachers guidance counsellors heads of educational centers and education professionals in 5 days
it is the largest event for the educational world in spain offering a broad overview of this sector through its six halls and unique events aula  congreso red  interdidac postgrado y formación continua and schools day",expos,Europe/Madrid,-3.6165512000000035,40.465582,Comunidad de Madrid,"-3.6165512000000035,40.465582",ES,118996.0,92,100.0,15850746.0,"IFEMA - Feria de Madrid,Semana Educacion",Madrid,1,54,"semana de la educacion sourced from predicthqcom  semana de la educacion education week is the meeting point that brings together students families teachers guidance counsellors heads of educational centers and education professionals in 5 days
it is the largest event for the educational world in spain offering a broad overview of this sector through its six halls and unique events aula  congreso red  interdidac postgrado y formación continua and schools day expos Madrid"
byuvcdx2mafzu56bcw,besame mucho,sourced from predicthqcom,festivals,America/Chicago,"[[-97.6468456, 30.1322923], [-97.6373077, 30.1275505], [-97.6321901, 30.1353914], [-97.625903, 30.1359481], [-97.6221478, 30.1407358], [-97.6257957, 30.142443], [-97.6342929, 30.1384533], [-97.6396144, 30.1384348], [-97.6468456, 30.1322923]]",0,,"-97.63502611347535,30.13536749860773",US,120000.0,92,100.0,9546675.0,"La Banda el Recodo,Edgar Alejandro,Aldo Trujillo,Los 2 de la S,Jasiel Nuñez,Los Inquietos del Norte,La Fiera De Ojinaga,Banda Maguey,Banda Machos,Bobby Pulido,Los Huracanes del Norte,Bronco,Tito Double P,Mar,Conjunto Primavera,Banda Los Recoditos,Mónica Naranjo,Los Rieleros del Norte,Los Enanitos Verdes,Los Tigres del Norte,Los Socios del Ritmo,Ana Bárbara,Luis Ángel ""El Flaco"",Camila,La Maquinaria Norteña,Banda Zeta,Proyecto Uno,Molotov,Moenia,Los Yaguarú,Víctimas del Doctor Cerebro,Ramón Ayala,Pepe Aguilar,La Energía Norteña,Luis R Conriquez,Kabah,Jorge Medina,Hombres G,Edén Muñoz,Banda Sinaloense MS de Sergio Lizárraga,Magneto,Carin León,Cardenales de Nuevo León,Palomazo Norteño,Duelo,Elvis Crespo,Pesado,Peso Pluma,Circuit of the Americas",Unknown,2,95,besame mucho sourced from predicthqcom festivals Unknown
c86by5rudthl3dwoeu,oklahoma renaissance festival,sourced from predicthqcom,festivals,America/Chicago,"[[-95.4053994, 35.7852216], [-95.405952, 35.7851193], [-95.4061585, 35.7845406], [-95.4051714, 35.7845319], [-95.4053994, 35.7852216]]",0,Oklahoma,"-95.40565593596652,35.78482452557871",US,125000.0,92,100.0,7576575.0,,Oklahoma City,2,66,oklahoma renaissance festival sourced from predicthqcom festivals Oklahoma City
clwppchotwvvv3pbgh,zurich classic of new orleans,sourced from predicthqcom  the zurich classic of new orleans is a professional golf tournament on the pga tour played in avondale louisiana,sports,America/Chicago,-90.1892396,29.9023695,Louisiana,"-90.1892396,29.9023695",US,120000.0,92,100.0,12482538.0,"TPC Louisiana,Zurich Classic of New Orleans",New Orleans,3,64,zurich classic of new orleans sourced from predicthqcom  the zurich classic of new orleans is a professional golf tournament on the pga tour played in avondale louisiana sports New Orleans
cv4thtn7qqudun8pdr,indian premier league 2025  gujarat titans vs chennai super kings,sourced from predicthqcom,sports,Asia/Kolkata,72.5975112,23.0917101,Gujarat,"72.5975112,23.0917101",IN,132000.0,92,100.0,3161998.0,Narendra Modi Stadium,Ahmedabad,3,2,indian premier league 2025  gujarat titans vs chennai super kings sourced from predicthqcom sports Ahmedabad
dmgstwxsjz97hpv8nm,moto3 2025  grand prix of the americas 2025  practice 1,sourced from predicthqcom,sports,America/Chicago,-97.63585109999997,30.1345808,Texas,"-97.63585109999997,30.1345808",US,120000.0,92,100.0,11134829.0,"Scott Ogden,Riccardo Rossi,Adrian Fernandez,Adrian Cruces,Cormac Buchanan,Guido Pini,Ruche Moodley,Eddie O Shea,Jakob Rosenthaler,Angel Piqueras,David Munoz,Jacob Roulstone,Luca Lunetta,Matteo Bertelle,Joel Kelso,Alvaro Carpe,David Almansa,Stefano Nepa,Nicola Fabio Carraro,Valentin Perrone,Tatchakorn Buasri,Maximo Quiles,Jose Antonio Rueda,Ryusei Yamanaka,Taiyo Furusato,Dennis Foggia,Circuit of the Americas",Houston,3,41,moto3 2025  grand prix of the americas 2025  practice 1 sourced from predicthqcom sports Houston
ddkvua5kheykssj7wt,bloem show,sourced from predicthqcom,expos,Africa/Johannesburg,26.200556,-29.138884,Free State,"26.200556,-29.138884",ZA,125000.0,92,100.0,12383759.0,"Bloemfontein Showgrounds,Bloem Show",Johannesburg,1,45,bloem show sourced from predicthqcom expos Johannesburg
arakghzbync8jv8222,speed fest tcr world tour platino plusincluye concierto 90s pop tour,sourced from predicthqcom,sports,America/Mexico_City,-99.08951560000003,19.4040417,Ciudad de México,"-99.08951560000003,19.4040417",MX,110000.0,91,96.0,5568938.0,"90’s Pop Tour,Autódromo Hermanos Rodriguez",Mexico City,3,57,speed fest tcr world tour platino plusincluye concierto 90s pop tour sourced from predicthqcom sports Mexico City
bpdkm9d9tafk9uwzmg,british motorcycle grand prix,sourced from predicthqcom  the british motorcycle grand prix is a motorcycling event that is part of the grand prix motorcycle racing season covers the motogp moto2 and moto3 events,sports,Europe/London,-1.0222627,52.0692192,England,"-1.0222627,52.0692192",GB,118000.0,91,100.0,60220772.0,"Silverstone Circuit,British Motorcycle Grand Prix",London,3,49,british motorcycle grand prix sourced from predicthqcom  the british motorcycle grand prix is a motorcycling event that is part of the grand prix motorcycle racing season covers the motogp moto2 and moto3 events sports London
bm7vjshxgsjxq2cbzh,ocean city springfest,sourced from predicthqcom,festivals,America/New_York,"[[-75.087844, 38.3252938], [-75.0893085, 38.3257946], [-75.0894265, 38.3255842], [-75.0863634, 38.3249319], [-75.087844, 38.3252938]]",0,Maryland,"-75.08858488670421,38.325477042798674",US,115000.0,91,100.0,9391524.0,Ocean City Season Festival,Baltimore,2,6,ocean city springfest sourced from predicthqcom festivals Baltimore
bmedu6s4k2syjpwy7f,intertextile shanghai home textiles  spring edition,sourced from predicthqcom,expos,Asia/Shanghai,121.306102,31.190706,Shang Hai Shi,"121.306102,31.190706",CN,109097.0,91,100.0,13915768.0,,Shanghai,1,84,intertextile shanghai home textiles  spring edition sourced from predicthqcom expos Shanghai
cz3zecuglvgupgczno,palm beach gardens medical center art fest by the sea,sourced from predicthqcom  artfest by the sea at juno beach is an annual event presented by palm beach gardens medical center this highly anticipated event offers a oneofakind artistic experience and has been a beloved tradition for over 30 years attendees can expect over 300 artists and craft artisans from across the united states displaying a wide array of art across all mediums including sculpture jewelry woodwork paintings wearable art and much more,festivals,America/New_York,"[[-80.0570975, 26.8909205], [-80.0541363, 26.8814471], [-80.0531922, 26.8814279], [-80.0577841, 26.8963745], [-80.0589857, 26.8964893], [-80.0570975, 26.8909205]]",0,Florida,"-80.05608092233344,26.88918569958231",US,110000.0,91,100.0,8498377.0,ArtFest by the Sea,Miami,2,58,palm beach gardens medical center art fest by the sea sourced from predicthqcom  artfest by the sea at juno beach is an annual event presented by palm beach gardens medical center this highly anticipated event offers a oneofakind artistic experience and has been a beloved tradition for over 30 years attendees can expect over 300 artists and craft artisans from across the united states displaying a wide array of art across all mediums including sculpture jewelry woodwork paintings wearable art and much more festivals Miami
d4cajwcphumzrfw6qp,balmoral show,sourced from predicthqcom,expos,Europe/London,-6.093137,54.487227,Northern Ireland,"-6.093137,54.487227",GB,110000.0,91,100.0,26952917.0,"Eikon Exhibition Centre,Balmoral Show",Belfast,1,10,balmoral show sourced from predicthqcom expos Belfast
ddfqsjvkjucfwtgmsu,royal agricultural show,sourced from predicthqcom  the royal show is a vibrant expo event that showcases the best of agriculture livestock and entertainment in south africa it brings together farmers exhibitors and visitors for a memorable experience filled with thrilling rides delicious food and captivating performances,expos,Africa/Johannesburg,30.373075,-29.593308,KwaZulu-Natal,"30.373075,-29.593308",ZA,117000.0,91,100.0,12458151.0,"Royal Show Grounds,Royal Show",Durban,1,33,royal agricultural show sourced from predicthqcom  the royal show is a vibrant expo event that showcases the best of agriculture livestock and entertainment in south africa it brings together farmers exhibitors and visitors for a memorable experience filled with thrilling rides delicious food and captivating performances expos Durban
eqbonuutxx62phipvj,the smarter e,sourced from predicthqcom  the smarter e is the worlds leading platform for the new energy world it brings together four exhibitions that focus on renewable energy decentralization and digitalization these are intersolar europe power2drive europe empower europe and electrical energy storage ees europe exhibition  it involves showcasing products technologies and services participants can explore booths see demonstrations and engage directly with companies and innovators,expos,Europe/Berlin,11.6948489,48.135525,Bayern,"11.6948489,48.135525",DE,115000.0,91,100.0,21187328.0,"Messe München,The Smarter E",Munich,1,62,the smarter e sourced from predicthqcom  the smarter e is the worlds leading platform for the new energy world it brings together four exhibitions that focus on renewable energy decentralization and digitalization these are intersolar europe power2drive europe empower europe and electrical energy storage ees europe exhibition  it involves showcasing products technologies and services participants can explore booths see demonstrations and engage directly with companies and innovators expos Munich
fczrrxzlmmu5ndnwvw,abono banamex plus tecate emblema 2025,sourced from predicthqcom,concerts,America/Mexico_City,-99.08951560000003,19.4040417,Ciudad de México,"-99.08951560000003,19.4040417",MX,110000.0,91,96.0,5063272.0,Autódromo Hermanos Rodriguez,Mexico City,0,57,abono banamex plus tecate emblema 2025 sourced from predicthqcom concerts Mexico City
fgsarrktncpnueebcr,equitana,sourced from predicthqcom  the equitana in essen is the worlds largest exhibition for equestrian sports for a better overview the days are divided by topics there are for example one day for ponies one for stallions for carriage horses or western horses,expos,Europe/Berlin,6.9929165,51.429161,Nordrhein-Westfalen,"6.9929165,51.429161",DE,112000.0,91,100.0,13548804.0,Equitana,Berlin,1,12,equitana sourced from predicthqcom  the equitana in essen is the worlds largest exhibition for equestrian sports for a better overview the days are divided by topics there are for example one day for ponies one for stallions for carriage horses or western horses expos Berlin
gaymyul6nd3kcchlwd,summerstage,sourced from predicthqcom  summerstage annually presents more than 80 free and benefit performances in central park and neighborhood parks throughout the five boroughs reaching thousands of fans with diverse artists and performances in genres that represent the cultural fabric of new york city ranging from jazz hiphop latin and global to indie and contemporary dance summerstage fills a vital niche in ny citys summer arts festival landscape,festivals,America/New_York,-73.9653551,40.7828647,New York,"-73.9653551,40.7828647",US,110000.0,91,88.0,9174241.0,"Central Park,SummerStage",New York,2,65,summerstage sourced from predicthqcom  summerstage annually presents more than 80 free and benefit performances in central park and neighborhood parks throughout the five boroughs reaching thousands of fans with diverse artists and performances in genres that represent the cultural fabric of new york city ranging from jazz hiphop latin and global to indie and contemporary dance summerstage fills a vital niche in ny citys summer arts festival landscape festivals New York
govekoqn4jxtn2lafv,itb berlin,sourced from predicthqcom  the itb berlin internationale tourismusbörse berlin is the worlds largest tourism trade fair the companies represented at the fair include hotels tourist boards tour operators system providers airlines and car rental companies,expos,Europe/Berlin,13.2692461,52.5007066,Berlin,"13.2692461,52.5007066",DE,113500.0,91,100.0,16926750.0,ITB Berlin,Berlin,1,12,itb berlin sourced from predicthqcom  the itb berlin internationale tourismusbörse berlin is the worlds largest tourism trade fair the companies represented at the fair include hotels tourist boards tour operators system providers airlines and car rental companies expos Berlin
haaphw3qwycucjucw8,northern california cherry blossom festival  1st weekend,sourced from predicthqcom  northern california cherry blossom festival is one of californias most prominent celebrations of asian traditions and the largest cherry blossom festival on the west coast these festivities celebrate japanese and japaneseamerican culture,festivals,America/Los_Angeles,"[[-122.4335093, 37.7870991], [-122.4329514, 37.7842926], [-122.4279973, 37.7849327], [-122.4285311, 37.7876757], [-122.4335093, 37.7870991]]",0,California,"-122.43075705675986,37.78599936723352",US,110000.0,91,98.0,10144240.0,Northern California Cherry Blossom Festival,Los Angeles,2,50,northern california cherry blossom festival  1st weekend sourced from predicthqcom  northern california cherry blossom festival is one of californias most prominent celebrations of asian traditions and the largest cherry blossom festival on the west coast these festivities celebrate japanese and japaneseamerican culture festivals Los Angeles
3d7xxtmwjhjejzwses,first monday trade days  april,sourced from predicthqcom  canton first monday trade days is the largest outdoor vendor flea market in the world this popular monthly event is held thursday through sunday before the first monday of each month the event showcases 450 acres of a wide variety of vendors alongside festival foods live entertainment and more,festivals,America/Chicago,"[[-95.872128, 32.5680048], [-95.8727073, 32.5604637], [-95.8661413, 32.5571541], [-95.8664417, 32.5557162], [-95.8615386, 32.5550109], [-95.8574939, 32.5661241], [-95.8613777, 32.568475], [-95.8652615, 32.5653646], [-95.86833, 32.567824], [-95.872128, 32.5680048]]",0,Texas,"-95.86525503041241,32.56230794423957",US,100000.0,90,100.0,7471012.0,First Monday Trade Days,Houston,2,41,first monday trade days  april sourced from predicthqcom  canton first monday trade days is the largest outdoor vendor flea market in the world this popular monthly event is held thursday through sunday before the first monday of each month the event showcases 450 acres of a wide variety of vendors alongside festival foods live entertainment and more festivals Houston
